id,userId,courseId,enrollmentDate,completionPercentage,completionDate
1540,385,1362,2024-03-04,92,None
1541,304,2653,2024-08-07,39,None
1542,238,1591,2024-07-27,88,None
1543,32,1527,2023-11-19,23,None
1544,177,1235,2024-02-14,54,None
1545,220,3411,2024-08-19,69,None
1546,463,2113,2023-10-14,26,None
1547,448,3558,2024-05-11,20,None
1548,29,1389,2023-10-27,96,None
1549,257,1995,2024-04-09,50,None
1550,396,1597,2024-07-05,22,None
1551,118,2342,2024-02-20,74,None
1552,352,300,2024-05-02,85,None
1553,58,2411,2023-11-10,89,None
1554,434,3095,2024-06-13,23,None
1555,57,3035,2024-01-14,37,None
1556,97,302,2024-04-09,83,None
1557,205,2881,2023-11-16,50,None
1558,142,2966,2024-04-26,12,None
1559,429,2081,2024-03-03,52,None
1560,53,1335,2024-03-27,89,None
1561,90,3188,2024-05-28,33,None
1562,256,3485,2024-04-19,28,None
1563,73,2755,2023-11-01,66,None
1564,115,2582,2024-07-30,37,None
1565,377,1417,2024-06-16,50,None
1566,448,1439,2024-02-29,94,None
1567,212,559,2024-09-08,97,None
1568,305,327,2024-02-26,36,None
1569,236,347,2024-02-12,84,None
1570,381,3195,2024-03-15,95,None
1571,470,432,2024-05-13,92,None
1572,145,1939,2024-03-21,59,None
1573,250,3525,2024-02-18,26,None
1574,488,3516,2024-03-24,22,None
1575,90,3325,2024-01-11,87,None
1576,365,1094,2024-02-09,39,None
1577,350,2143,2024-01-31,90,None
1578,108,1337,2024-08-14,42,None
1579,112,1980,2023-11-25,11,None
1580,137,3114,2024-03-04,22,None
1581,60,278,2024-05-11,71,None
1582,318,1742,2023-11-24,80,None
1583,331,555,2024-01-14,79,None
1584,139,546,2024-05-01,62,None
1585,92,135,2024-02-27,74,None
1586,257,496,2024-01-18,6,None
1587,137,3569,2024-05-13,1,None
1588,427,2857,2024-02-27,69,None
1589,269,2614,2024-07-17,11,None
1590,293,2032,2024-04-18,70,None
1591,238,1807,2024-09-09,91,None
1592,274,1860,2024-01-29,51,None
1593,167,1628,2024-04-25,51,None
1594,41,2036,2024-02-17,96,None
1595,491,2485,2024-08-10,40,None
1596,396,3492,2024-01-31,74,None
1597,371,2938,2024-05-14,2,None
1598,482,578,2024-04-01,61,None
1599,260,980,2023-11-17,66,None
1600,293,3321,2023-11-25,16,None
1601,331,1056,2024-04-29,89,None
1602,467,770,2024-06-12,50,None
1603,400,1416,2023-11-29,21,None
1604,43,226,2023-12-23,65,None
1605,454,167,2023-10-25,92,None
1606,22,2584,2024-04-22,96,None
1607,376,2483,2024-06-22,27,None
1608,29,571,2023-11-21,37,None
1609,467,1688,2024-01-21,13,None
1610,211,362,2024-01-07,95,None
1611,173,3218,2024-08-13,16,None
1612,491,1049,2024-06-28,55,None
1613,472,2630,2024-07-04,12,None
1614,290,1923,2024-05-08,80,None
1615,218,1895,2024-02-19,85,None
1616,174,2125,2024-03-16,38,None
1617,105,1784,2023-10-24,92,None
1618,412,1303,2024-06-18,54,None
1619,326,557,2023-12-14,56,None
1620,119,3192,2024-03-17,11,None
1621,367,1121,2023-11-18,15,None
1622,483,1987,2024-04-12,13,None
1623,213,2433,2024-06-03,28,None
1624,442,1874,2024-05-07,10,None
1625,283,2797,2024-05-06,23,None
1626,474,141,2024-04-30,49,None
1627,117,3240,2024-08-15,28,None
1628,374,1301,2024-08-20,31,None
1629,26,1213,2024-03-11,23,None
1630,181,3582,2024-04-14,88,None
1631,57,2011,2024-06-03,26,None
1632,306,2114,2024-07-15,34,None
1633,45,2854,2023-12-20,48,None
1634,111,1997,2024-01-08,64,None
1635,481,3190,2023-11-24,70,None
1636,323,2396,2024-02-20,14,None
1637,201,1928,2024-05-17,0,None
1638,117,2091,2024-08-24,66,None
1639,426,1843,2024-03-03,27,None
1640,125,3615,2024-06-08,30,None
1641,346,2164,2024-01-10,57,None
1642,90,1749,2024-04-01,98,None
1643,419,3287,2024-07-08,53,None
1644,1,335,2024-02-21,59,None
1645,330,1933,2024-06-14,47,None
1646,15,2375,2024-01-02,45,None
1647,224,2469,2024-04-17,95,None
1648,114,1792,2023-11-05,88,None
1649,239,3657,2023-12-22,99,None
1650,36,991,2023-10-30,17,None
1651,363,2814,2023-12-15,67,None
1652,27,3573,2023-12-27,66,None
1653,78,836,2023-12-10,51,None
1654,429,793,2024-05-07,46,None
1655,287,1001,2023-12-21,85,None
1656,251,265,2023-12-30,24,None
1657,396,1769,2024-06-17,64,None
1658,15,3647,2023-12-11,80,None
1659,217,1038,2024-06-20,62,None
1660,321,1597,2024-07-30,94,None
1661,236,401,2024-03-09,50,None
1662,86,2487,2024-07-16,58,None
1663,76,2625,2024-08-29,84,None
1664,65,2465,2024-02-20,58,None
1665,53,251,2024-08-25,16,None
1666,247,1976,2023-12-31,95,None
1667,57,1153,2024-05-27,32,None
1668,273,3435,2024-05-04,62,None
1669,124,2031,2024-06-06,19,None
1670,271,2623,2024-02-08,49,None
1671,324,2480,2024-02-14,8,None
1672,83,2920,2024-03-25,76,None
1673,30,336,2024-01-17,59,None
1674,290,130,2024-05-22,17,None
1675,266,1833,2024-07-23,41,None
1676,93,394,2024-06-08,93,None
1677,414,1175,2023-10-21,23,None
1678,344,2546,2024-06-03,75,None
1679,310,3098,2023-10-19,99,None
1680,428,1364,2024-07-06,36,None
1681,154,1990,2024-02-18,59,None
1682,330,2820,2023-12-15,36,None
1683,179,3001,2024-06-29,70,None
1684,143,34,2024-06-17,46,None
1685,413,1961,2024-07-10,47,None
1686,86,2894,2024-01-04,85,None
1687,380,2855,2024-04-19,86,None
1688,101,677,2024-05-13,62,None
1689,79,882,2024-08-16,95,None
1690,65,3620,2024-02-17,73,None
1691,216,284,2024-07-09,25,None
1692,425,2861,2024-06-28,99,None
1693,214,1171,2024-04-07,5,None
1694,65,2526,2023-12-12,81,None
1695,178,1869,2024-03-23,29,None
1696,149,1265,2023-11-02,53,None
1697,192,1718,2024-09-09,53,None
1698,317,1864,2023-11-11,49,None
1699,406,1023,2023-11-18,23,None
1700,395,1222,2024-05-06,5,None
1701,222,1979,2024-01-25,61,None
1702,71,430,2024-07-29,77,None
1703,376,495,2024-02-28,40,None
1704,46,1745,2024-02-25,18,None
1705,119,1361,2024-07-22,62,None
1706,443,2683,2023-10-13,15,None
1707,374,3205,2024-08-31,18,None
1708,343,500,2024-03-07,98,None
1709,66,3261,2023-11-23,51,None
1710,435,154,2024-04-14,71,None
1711,94,2824,2024-05-03,82,None
1712,191,930,2024-08-19,84,None
1713,3,1177,2024-04-21,31,None
1714,500,1159,2024-01-01,50,None
1715,133,1380,2024-01-04,0,None
1716,191,2919,2024-02-02,37,None
1717,153,2386,2023-11-26,70,None
1718,162,3441,2023-10-10,75,None
1719,125,2635,2024-03-13,0,None
1720,112,1526,2023-12-09,90,None
1721,480,2886,2024-03-19,92,None
1722,41,429,2024-03-23,29,None
1723,341,556,2024-03-06,55,None
1724,87,1237,2024-04-20,58,None
1725,252,875,2024-08-26,14,None
1726,103,1243,2024-04-26,94,None
1727,329,1468,2024-03-25,29,None
1728,2,2687,2024-08-24,56,None
1729,92,1132,2024-06-14,0,None
1730,269,3537,2024-02-26,65,None
1731,391,2036,2024-01-31,5,None
1732,187,471,2024-04-11,29,None
1733,65,3534,2023-11-22,77,None
1734,335,1141,2024-08-05,53,None
1735,428,1196,2024-04-12,93,None
1736,307,2749,2024-06-11,87,None
1737,117,1144,2024-03-03,93,None
1738,453,1469,2024-08-09,55,None
1739,226,2948,2024-04-11,17,None
1740,56,1958,2024-02-18,18,None
1741,212,1459,2024-05-27,21,None
1742,248,2548,2024-08-08,43,None
1743,237,3459,2024-06-11,70,None
1744,148,2700,2024-05-28,38,None
1745,418,225,2023-10-30,57,None
1746,90,795,2023-10-26,52,None
1747,162,3054,2024-07-08,99,None
1748,41,1993,2024-02-08,92,None
1749,132,302,2024-04-10,53,None
1750,99,1508,2023-12-11,38,None
1751,32,1829,2024-08-30,3,None
1752,368,2548,2024-02-01,16,None
1753,483,206,2024-03-09,20,None
1754,381,3545,2024-03-05,13,None
1755,343,410,2024-07-28,88,None
1756,237,2665,2023-10-15,12,None
1757,323,1462,2024-03-28,93,None
1758,74,145,2023-11-01,43,None
1759,228,3640,2023-10-17,65,None
1760,31,1159,2023-11-29,86,None
1761,317,2126,2024-05-20,54,None
1762,93,2435,2024-04-21,13,None
1763,167,3478,2024-04-03,78,None
1764,413,2488,2024-08-22,63,None
1765,130,785,2023-11-15,16,None
1766,296,2265,2024-06-11,31,None
1767,124,2138,2024-02-19,15,None
1768,16,2703,2024-02-22,41,None
1769,161,2289,2024-02-18,92,None
1770,274,2296,2023-12-26,80,None
1771,111,3584,2024-01-07,5,None
1772,408,3571,2023-12-09,26,None
1773,433,2661,2024-08-03,24,None
1774,243,842,2024-08-12,4,None
1775,456,3439,2024-03-17,25,None
1776,294,2182,2024-07-18,66,None
1777,335,2786,2024-05-22,75,None
1778,81,2641,2023-12-09,86,None
1779,44,2325,2024-04-12,91,None
1780,428,1584,2024-04-19,92,None
1781,470,2296,2024-08-23,69,None
1782,216,3121,2024-02-10,5,None
1783,423,3139,2024-07-26,12,None
1784,13,340,2024-02-14,46,None
1785,63,1542,2024-03-03,25,None
1786,282,875,2023-11-07,12,None
1787,171,317,2023-10-24,53,None
1788,472,1015,2024-03-24,60,None
1789,77,2676,2023-11-04,44,None
1790,380,1328,2024-02-19,3,None
1791,372,317,2024-02-17,40,None
1792,171,1864,2024-08-12,25,None
1793,478,2242,2024-05-28,98,None
1794,458,1800,2024-07-18,15,None
1795,415,1133,2024-06-04,93,None
1796,156,172,2023-10-10,99,None
1797,95,3498,2024-07-01,83,None
1798,112,850,2024-08-25,41,None
1799,354,372,2024-06-28,80,None
1800,470,2227,2024-06-13,22,None
1801,412,1107,2024-05-28,90,None
1802,450,370,2023-11-12,22,None
1803,223,1948,2024-08-24,73,None
1804,403,2385,2024-03-08,28,None
1805,59,2598,2023-12-15,63,None
1806,315,833,2023-12-29,34,None
1807,417,439,2024-08-13,64,None
1808,130,2835,2024-03-19,22,None
1809,361,573,2024-03-21,51,None
1810,321,1903,2023-10-13,84,None
1811,219,2468,2024-02-04,84,None
1812,43,2551,2024-06-23,83,None
1813,343,1865,2023-11-27,25,None
1814,497,2416,2024-06-09,12,None
1815,1,3348,2024-05-23,85,None
1816,2,2345,2023-11-12,76,None
1817,452,1920,2024-02-11,93,None
1818,188,2868,2024-04-27,89,None
1819,432,3520,2024-02-16,77,None
1820,461,2206,2024-05-02,33,None
1821,83,3594,2023-11-30,69,None
1822,389,2515,2024-08-22,98,None
1823,405,2266,2024-07-18,41,None
1824,187,968,2024-03-15,44,None
1825,3,1569,2023-11-12,52,None
1826,376,1974,2023-12-28,25,None
1827,221,1224,2024-05-06,51,None
1828,358,397,2024-03-13,47,None
1829,147,2597,2024-01-31,61,None
1830,59,2747,2024-08-26,0,None
1831,368,2017,2024-05-12,41,None
1832,116,409,2024-02-19,32,None
1833,413,2408,2024-04-11,62,None
1834,198,2214,2023-12-22,31,None
1835,260,471,2024-06-16,77,None
1836,12,267,2023-11-26,63,None
1837,340,385,2024-02-11,7,None
1838,11,542,2023-11-20,61,None
1839,10,1514,2024-07-21,78,None
1840,487,1060,2024-03-12,10,None
1841,72,1344,2024-07-02,39,None
1842,13,547,2024-02-26,75,None
1843,429,2589,2024-03-08,38,None
1844,136,3617,2024-02-23,95,None
1845,132,3043,2024-03-26,79,None
1846,290,2856,2024-01-14,58,None
1847,101,1238,2024-03-25,35,None
1848,454,500,2023-12-02,50,None
1849,398,1748,2024-04-04,46,None
1850,53,3618,2024-06-06,22,None
1851,379,717,2024-02-28,70,None
1852,18,1861,2024-08-16,97,None
1853,133,2934,2024-05-28,65,None
1854,192,3225,2023-12-13,64,None
1855,160,3204,2023-10-28,10,None
1856,462,1813,2024-04-22,58,None
1857,76,927,2023-12-24,16,None
1858,144,2767,2024-02-06,32,None
1859,381,1887,2023-12-16,50,None
1860,226,1729,2024-01-28,90,None
1861,107,194,2024-05-02,14,None
1862,479,1172,2024-06-20,21,None
1863,256,2445,2024-03-13,95,None
1864,101,318,2024-05-04,23,None
1865,256,330,2024-04-03,9,None
1866,17,2094,2024-07-13,41,None
1867,24,3530,2024-09-01,26,None
1868,427,3337,2023-10-10,19,None
1869,463,3633,2024-03-05,59,None
1870,151,955,2024-02-13,11,None
1871,265,606,2024-03-09,12,None
1872,418,1670,2024-01-13,95,None
1873,275,2509,2024-06-21,53,None
1874,473,174,2024-01-22,91,None
1875,277,2104,2024-07-05,34,None
1876,321,340,2024-06-05,27,None
1877,422,3415,2024-06-06,35,None
1878,341,197,2024-06-17,60,None
1879,121,3061,2023-12-13,93,None
1880,88,565,2024-01-28,29,None
1881,476,1105,2024-06-18,45,None
1882,39,3465,2024-03-31,55,None
1883,132,3230,2024-02-10,84,None
1884,18,3286,2023-12-18,5,None
1885,222,3537,2024-01-27,92,None
1886,213,2423,2023-12-17,82,None
1887,413,2064,2024-08-25,32,None
1888,466,3536,2024-02-29,30,None
1889,379,897,2024-05-05,63,None
1890,458,1772,2024-07-24,37,None
1891,413,1656,2024-06-08,52,None
1892,253,2407,2024-01-08,24,None
1893,356,1801,2024-05-20,15,None
1894,9,76,2024-03-27,77,None
1895,280,494,2023-12-01,33,None
1896,184,1012,2024-03-26,40,None
1897,132,661,2024-06-09,19,None
1898,20,72,2024-05-11,37,None
1899,325,930,2024-02-27,43,None
1900,252,51,2023-12-27,61,None
1901,185,2586,2024-03-02,21,None
1902,442,3119,2024-06-29,30,None
1903,482,945,2024-04-20,41,None
1904,138,1583,2024-05-05,32,None
1905,49,1513,2024-03-17,4,None
1906,94,114,2024-06-03,23,None
1907,344,3058,2024-08-15,90,None
1908,40,3145,2024-04-12,74,None
1909,404,2269,2024-02-15,1,None
1910,306,2278,2024-06-16,83,None
1911,152,2379,2024-03-27,55,None
1912,379,46,2024-05-01,78,None
1913,249,1849,2024-01-21,78,None
1914,61,1046,2024-07-25,6,None
1915,257,734,2024-03-29,21,None
1916,482,720,2024-04-20,97,None
1917,211,1478,2024-09-06,16,None
1918,468,761,2023-11-14,35,None
1919,181,1024,2024-08-27,34,None
1920,206,1112,2024-07-27,59,None
1921,443,986,2024-07-29,91,None
1922,480,2910,2023-11-02,2,None
1923,315,2831,2024-01-31,72,None
1924,41,3165,2024-06-15,76,None
1925,383,1564,2024-01-20,61,None
1926,161,1284,2024-03-26,71,None
1927,246,256,2024-02-25,11,None
1928,82,2223,2023-11-18,91,None
1929,294,1743,2024-06-02,91,None
1930,419,1244,2024-06-01,62,None
1931,373,218,2024-06-10,36,None
1932,258,2652,2023-12-08,49,None
1933,409,1889,2023-11-03,94,None
1934,293,1270,2024-05-30,56,None
1935,181,1439,2024-06-21,61,None
1936,304,1458,2024-03-02,83,None
1937,77,216,2024-02-17,26,None
1938,190,2443,2024-08-18,11,None
1939,360,2738,2023-12-22,64,None
1940,85,654,2023-11-30,64,None
1941,283,2780,2024-07-22,50,None
1942,443,1511,2024-01-03,22,None
1943,453,1140,2024-08-25,89,None
1944,264,1642,2024-02-15,20,None
1945,106,3276,2024-04-20,96,None
1946,52,2852,2024-07-13,9,None
1947,470,2991,2024-08-20,64,None
1948,102,3383,2023-12-28,62,None
1949,115,2513,2024-08-25,11,None
1950,370,488,2024-05-25,29,None
1951,271,1614,2024-06-08,87,None
1952,226,2943,2024-04-17,95,None
1953,361,1618,2024-08-08,28,None
1954,264,977,2024-03-02,43,None
1955,451,3193,2024-03-11,66,None
1956,94,2560,2024-08-28,20,None
1957,360,2939,2024-01-27,48,None
1958,179,2237,2023-12-11,26,None
1959,487,2061,2024-02-18,40,None
1960,225,2812,2023-10-17,86,None
1961,327,2244,2024-04-27,98,None
1962,237,483,2024-03-10,90,None
1963,448,810,2023-11-30,55,None
1964,66,3652,2024-01-22,11,None
1965,157,2944,2024-05-08,0,None
1966,259,137,2023-12-27,34,None
1967,393,1249,2024-02-20,29,None
1968,72,3674,2023-12-09,31,None
1969,229,1439,2023-10-16,57,None
1970,471,1984,2023-11-05,40,None
1971,223,1413,2023-11-29,62,None
1972,250,1443,2024-02-22,23,None
1973,279,2929,2024-01-21,71,None
1974,315,2496,2024-05-21,75,None
1975,309,1288,2024-07-14,8,None
1976,404,3343,2024-05-09,48,None
1977,475,1995,2024-08-10,41,None
1978,353,3422,2024-01-04,18,None
1979,39,3453,2024-03-30,4,None
1980,421,143,2024-05-05,22,None
1981,45,3143,2023-11-03,83,None
1982,469,3284,2023-12-26,27,None
1983,309,3021,2024-05-10,12,None
1984,319,2925,2023-10-22,80,None
1985,432,1321,2023-11-05,3,None
1986,165,1204,2024-05-09,25,None
1987,361,2687,2024-08-31,44,None
1988,114,1857,2023-11-20,26,None
1989,458,608,2024-08-21,93,None
1990,423,1801,2024-07-07,48,None
1991,323,1575,2024-05-04,71,None
1992,438,334,2024-05-03,10,None
1993,163,1397,2024-06-10,46,None
1994,309,3039,2024-05-05,10,None
1995,340,2254,2023-11-10,12,None
1996,485,19,2024-06-29,37,None
1997,215,1158,2024-03-27,58,None
1998,366,15,2024-02-12,74,None
1999,473,2247,2023-12-23,31,None
2000,3,350,2023-12-20,18,None
2001,397,756,2024-04-25,65,None
2002,318,394,2024-04-12,49,None
2003,248,1101,2024-03-13,86,None
2004,387,3095,2023-12-18,19,None
2005,181,3016,2024-05-15,33,None
2006,169,1588,2024-02-28,79,None
2007,239,2312,2023-11-24,71,None
2008,125,537,2024-09-03,95,None
2009,137,2585,2024-02-18,95,None
2010,421,3393,2024-08-06,53,None
2011,179,41,2024-04-22,91,None
2012,93,1466,2023-11-28,87,None
2013,165,613,2023-12-06,19,None
2014,471,1844,2024-02-29,8,None
2015,435,286,2024-08-17,21,None
2016,415,3341,2024-01-18,75,None
2017,378,1473,2024-04-21,8,None
2018,368,2137,2024-01-24,52,None
2019,228,2984,2024-04-08,33,None
2020,416,877,2024-03-27,25,None
2021,134,1578,2023-12-20,74,None
2022,392,2603,2024-05-28,8,None
2023,183,3380,2024-03-14,65,None
2024,176,2180,2024-02-19,79,None
2025,78,2743,2024-04-22,59,None
2026,77,3160,2024-08-29,47,None
2027,481,1592,2024-03-06,73,None
2028,98,2805,2024-06-03,61,None
2029,176,1679,2024-04-01,49,None
2030,9,2387,2024-03-24,92,None
2031,196,885,2024-07-20,96,None
2032,437,1004,2024-01-10,24,None
2033,263,119,2024-06-11,46,None
2034,255,2367,2024-08-30,72,None
2035,496,2422,2024-03-14,24,None
2036,186,3574,2023-12-31,60,None
2037,371,834,2024-01-01,39,None
2038,283,64,2024-06-23,83,None
2039,199,3125,2023-11-14,83,None
2040,373,224,2024-07-24,77,None
2041,221,3579,2024-08-18,75,None
2042,271,515,2024-07-21,58,None
2043,200,1094,2024-03-29,23,None
2044,25,1916,2024-01-26,62,None
2045,490,2898,2024-06-01,36,None
2046,430,557,2024-02-19,5,None
2047,141,2037,2023-12-29,69,None
2048,392,3419,2023-10-31,49,None
2049,414,1147,2024-06-13,50,None
2050,37,134,2024-08-28,69,None
2051,153,2116,2024-03-28,60,None
2052,14,902,2024-06-07,68,None
2053,420,2728,2023-12-31,15,None
2054,371,1996,2024-09-01,0,None
2055,27,180,2023-11-21,87,None
2056,320,3339,2024-07-20,21,None
2057,371,1666,2024-05-29,44,None
2058,360,3180,2023-12-04,57,None
2059,256,2733,2024-07-30,89,None
2060,186,635,2024-07-23,12,None
2061,500,3462,2024-02-14,66,None
2062,317,3070,2024-08-09,11,None
2063,200,353,2024-07-21,66,None
2064,198,2041,2024-07-25,54,None
2065,177,3631,2024-03-09,95,None
2066,437,2625,2024-05-27,22,None
2067,52,1766,2024-02-24,85,None
2068,41,1949,2024-02-15,9,None
2069,89,309,2024-03-20,64,None
2070,175,2436,2024-05-17,43,None
2071,254,418,2024-04-06,73,None
2072,371,3625,2024-08-28,58,None
2073,454,931,2024-06-27,36,None
2074,31,2326,2023-12-12,31,None
2075,89,2857,2024-02-11,29,None
2076,306,3419,2023-12-26,74,None
2077,92,284,2024-08-06,22,None
2078,300,3352,2023-11-23,4,None
2079,315,3331,2024-04-02,92,None
2080,30,439,2024-08-17,26,None
2081,241,1165,2024-02-14,29,None
2082,84,3199,2023-10-20,28,None
2083,372,3376,2024-01-10,24,None
2084,212,2711,2024-01-20,21,None
2085,53,513,2024-06-23,91,None
2086,466,2664,2024-03-20,25,None
2087,53,1651,2024-02-14,43,None
2088,38,2551,2024-05-29,90,None
2089,37,1854,2024-05-07,45,None
2090,450,1073,2024-04-19,11,None
2091,424,1923,2024-05-11,38,None
2092,2,2155,2024-05-10,47,None
2093,498,791,2024-02-18,70,None
2094,262,2513,2024-05-06,44,None
2095,333,629,2024-05-09,87,None
2096,252,2034,2024-02-08,59,None
2097,356,1158,2024-04-27,48,None
2098,147,778,2024-04-12,75,None
2099,466,2978,2023-12-29,73,None
2100,342,829,2023-12-13,71,None
2101,435,3026,2024-03-20,30,None
2102,492,226,2024-01-09,71,None
2103,224,958,2024-06-11,55,None
2104,368,2886,2024-04-28,81,None
2105,224,2350,2024-06-16,11,None
2106,456,2488,2023-11-24,68,None
2107,104,168,2024-01-10,50,None
2108,252,1070,2024-07-19,91,None
2109,452,3326,2024-05-27,32,None
2110,194,698,2024-03-31,44,None
2111,314,1400,2023-12-13,12,None
2112,108,1446,2024-09-04,7,None
2113,310,645,2024-06-29,21,None
2114,368,301,2024-02-07,99,None
2115,352,1325,2024-08-31,58,None
2116,310,2937,2024-03-08,81,None
2117,5,2234,2024-08-21,57,None
2118,429,2384,2023-12-18,55,None
2119,197,906,2024-03-31,65,None
2120,235,2133,2024-06-24,41,None
2121,10,47,2024-08-17,55,None
2122,131,2752,2024-06-14,51,None
2123,494,1638,2024-07-30,82,None
2124,454,1168,2023-11-24,50,None
2125,386,3379,2024-07-31,19,None
2126,324,1487,2024-04-21,36,None
2127,483,1638,2024-06-01,69,None
2128,319,1038,2024-04-05,33,None
2129,220,2569,2024-07-12,51,None
2130,221,2709,2023-12-17,3,None
2131,202,2014,2024-08-09,16,None
2132,311,2504,2024-06-07,96,None
2133,147,2497,2024-02-29,28,None
2134,110,3637,2023-10-16,70,None
2135,487,3205,2024-01-23,54,None
2136,310,2352,2024-04-08,7,None
2137,231,1741,2024-07-31,16,None
2138,345,521,2023-11-09,5,None
2139,499,3175,2024-08-09,90,None
2140,22,729,2024-01-30,28,None
2141,369,3006,2023-12-19,55,None
2142,129,2384,2023-10-23,15,None
2143,72,1257,2024-04-21,62,None
2144,105,1221,2023-12-28,89,None
2145,168,1278,2024-02-24,59,None
2146,260,940,2024-08-09,14,None
2147,440,3245,2023-12-23,67,None
2148,78,3040,2024-03-25,19,None
2149,83,2772,2024-05-15,92,None
2150,298,3197,2024-06-24,38,None
2151,180,2280,2024-01-28,56,None
2152,336,3515,2024-01-24,89,None
2153,94,918,2024-04-09,25,None
2154,15,1760,2023-11-05,13,None
2155,281,1496,2024-02-12,27,None
2156,160,1637,2024-04-03,66,None
2157,403,2958,2024-03-13,11,None
2158,453,3445,2023-10-12,47,None
2159,17,1124,2024-07-25,96,None
2160,308,2781,2023-12-05,86,None
2161,138,3145,2024-07-14,96,None
2162,39,744,2024-04-01,28,None
2163,246,885,2024-05-25,66,None
2164,295,1106,2024-05-29,15,None
2165,410,1868,2024-06-25,14,None
2166,322,2490,2023-11-20,21,None
2167,244,3055,2024-07-20,44,None
2168,40,3625,2024-04-16,43,None
2169,112,27,2023-12-20,10,None
2170,458,1660,2024-03-18,67,None
2171,197,309,2024-01-20,90,None
2172,261,2864,2023-10-14,42,None
2173,367,153,2023-11-13,26,None
2174,241,3306,2023-11-02,47,None
2175,76,1066,2024-04-01,42,None
2176,64,74,2024-03-17,87,None
2177,487,917,2023-11-07,5,None
2178,63,3457,2023-11-19,28,None
2179,474,2470,2024-08-28,95,None
2180,251,2847,2024-02-14,66,None
2181,55,3012,2024-01-19,42,None
2182,20,1572,2024-06-14,74,None
2183,389,2161,2024-08-24,15,None
2184,180,3100,2024-07-03,38,None
2185,478,2574,2023-11-28,42,None
2186,164,359,2024-02-05,78,None
2187,51,40,2024-09-03,41,None
2188,448,1517,2024-02-22,57,None
2189,178,2504,2023-12-30,50,None
2190,400,3436,2024-07-10,57,None
2191,221,795,2023-11-02,24,None
2192,270,2557,2024-08-19,41,None
2193,28,1143,2024-08-04,57,None
2194,347,199,2023-12-17,2,None
2195,90,2847,2023-12-19,68,None
2196,376,44,2024-04-25,99,None
2197,462,2189,2024-04-21,46,None
2198,391,3395,2024-04-03,88,None
2199,31,558,2024-06-08,74,None
2200,238,3421,2023-12-30,69,None
2201,55,1942,2024-06-24,13,None
2202,4,368,2024-09-02,18,None
2203,489,2611,2024-02-21,73,None
2204,240,2023,2024-03-11,27,None
2205,256,2231,2024-03-30,87,None
2206,487,1245,2024-05-06,69,None
2207,128,2790,2024-01-21,43,None
2208,157,2095,2023-10-28,66,None
2209,134,2732,2023-12-22,49,None
2210,155,1955,2024-08-19,98,None
2211,341,989,2024-08-12,83,None
2212,218,2050,2024-05-20,89,None
2213,276,1595,2024-01-10,63,None
2214,151,3504,2023-10-25,45,None
2215,227,3198,2024-07-31,58,None
2216,281,1159,2023-10-13,30,None
2217,91,1327,2024-03-30,56,None
2218,417,1236,2024-05-05,64,None
2219,322,849,2024-05-29,58,None
2220,176,3068,2024-04-07,84,None
2221,329,919,2024-03-13,32,None
2222,262,3565,2024-04-24,99,None
2223,167,2734,2024-06-18,70,None
2224,183,1879,2024-01-22,72,None
2225,181,1058,2024-04-30,43,None
2226,359,3320,2024-02-01,28,None
2227,361,3080,2024-01-18,88,None
2228,500,2187,2023-10-12,19,None
2229,430,2195,2024-05-07,40,None
2230,500,967,2024-02-03,23,None
2231,223,1313,2024-01-27,49,None
2232,437,3655,2024-07-14,98,None
2233,254,2664,2024-08-10,64,None
2234,275,648,2024-09-04,52,None
2235,199,1829,2024-02-19,67,None
2236,430,2608,2024-06-21,3,None
2237,218,2153,2024-07-04,18,None
2238,269,48,2023-10-24,67,None
2239,481,49,2024-05-17,24,None
2240,54,2665,2024-08-06,63,None
2241,435,2604,2024-01-09,14,None
2242,452,1976,2024-08-18,54,None
2243,252,3500,2024-08-26,50,None
2244,439,416,2023-11-17,93,None
2245,456,3372,2024-03-16,68,None
2246,215,2608,2024-05-04,70,None
2247,489,1475,2024-05-12,91,None
2248,231,3270,2024-06-08,43,None
2249,417,2479,2024-06-05,47,None
2250,374,3067,2024-03-28,30,None
2251,481,154,2024-07-18,100,2024-08-29
2252,26,317,2024-01-07,94,None
2253,40,479,2024-03-23,67,None
2254,3,1474,2023-11-17,26,None
2255,166,2412,2023-10-28,73,None
2256,489,533,2024-07-24,22,None
2257,141,870,2024-02-24,83,None
2258,453,2404,2024-04-02,58,None
2259,468,2200,2023-11-13,100,2024-01-01
2260,36,777,2024-07-24,53,None
2261,172,158,2024-03-09,76,None
2262,78,3462,2024-01-24,22,None
2263,218,1852,2024-07-12,81,None
2264,96,3174,2024-06-25,15,None
2265,262,3357,2023-10-12,67,None
2266,417,1088,2024-04-16,65,None
2267,351,3585,2024-01-26,62,None
2268,420,2754,2023-12-31,62,None
2269,26,363,2024-06-13,37,None
2270,106,895,2024-07-22,0,None
2271,332,1951,2024-07-16,59,None
2272,5,1198,2024-04-27,14,None
2273,469,1572,2024-09-08,54,None
2274,391,3328,2024-06-25,54,None
2275,226,3050,2023-11-19,3,None
2276,334,2077,2023-10-23,61,None
2277,153,2270,2024-05-24,55,None
2278,33,1624,2024-03-19,44,None
2279,14,3159,2024-01-13,38,None
2280,459,3450,2023-12-30,94,None
2281,16,216,2023-10-20,3,None
2282,220,2177,2024-06-18,33,None
2283,310,2512,2023-10-20,48,None
